VehicleID,Manufacturer,Model,Description,Engine CC,Transmission,Fuel Type,Power (kw),Vehicle Load Length,Vehicle Gross Weight,Vehicle Gross Train Weight,Vehicle Type,Urban MPG,Extra Urban MPG,Combined MPG,Urban Litres,Extra Urban Litres,Combined Litres,CO2,Euro Standard,Alternative Fuel,Petrol Variant,Diesel Variant,Last Update
5405,Renault,"New Kangoo","ML19 dCi 75",1461,Manual,Diesel,75,1.7,1950,3000,Medium Van,54.3,67.3,61.4,5.2,4.2,4.6,119,5,False,False,True,2/19/2013 3:21:33 PM
5401,Renault,"New Kangoo","ML19 dCi 110 Sport",1461,Manual,Diesel,110,1.7,1950,3000,Medium Van,47.1,58.9,54.3,6.0,4.8,5.2,137,5,False,False,True,2/19/2013 3:47:11 PM
5400,Renault,"New Kangoo","ML19 1.6 P105",1598,Automatic,Petrol,105,1.7,1984,2999,Medium Van,29.1,43.5,36.7,9.7,6.5,7.7,190,5,False,True,False,2/19/2013 3:57:03 PM
5407,Renault,"New Kangoo","LL 21 dCi 90 Stop Start Sport",1461,Manual,Diesel,90,2.1,2200,3225,Medium Van,54.3,62.8,60.1,5.2,4.5,4.7,123,5,False,False,True,2/20/2013 11:36:41 AM
5406,Renault,"New Kangoo","LL 21 dCi 90 Sport",1461,Manual,Diesel,90,2.1,2200,3243,Medium Van,49.6,61.4,56.5,5.7,4.6,5.0,130,5,False,False,True,2/20/2013 11:36:22 AM
5409,Renault,"New Kangoo","LL 21 dCi 90 Crew Van Sport",1461,Manual,Diesel,90,1.4,2200,3250,Medium Van,49.6,61.4,56.5,5.7,4.6,5.0,130,5,False,False,True,2/20/2013 11:37:06 AM
5408,Renault,"New Kangoo","LL 21 dCi 110 Stop Start Sport",1461,Manual,Diesel,110,2.1,2200,3243,Medium Van,44.1,56.5,51.4,6.4,5.0,5.5,143,5,False,False,True,2/20/2013 11:36:55 AM
5410,Renault,"New Kangoo","LL 21 dCi 110 Crew Van Sport",1461,Manual,Diesel,110,1.4,2200,3250,Medium Van,44.1,56.5,51.4,6.4,5.0,5.5,143,5,False,False,True,2/20/2013 11:37:20 AM
5399,Renault,"New Kangoo","Debut SE LL 21 dCi 90",1461,Manual,Diesel,90,2.1,2175,3225,Medium Van,50.4,58.9,55.4,5.6,4.8,5.1,135,5,False,False,True,2/19/2013 4:02:32 PM
5398,Renault,"New Kangoo","Debut ML19 dCi 75",1461,Manual,Diesel,75,1.7,1936,2986,Medium Van,52.3,61.4,57.6,5.4,4.6,4.9,129,5,False,False,True,2/19/2013 3:18:21 PM
3935,Renault,"Master","SM33 dCi 120 Quickshift",2464,Automatic,Diesel,88,2.8,3300,5300,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:30 PM
3934,Renault,"Master","SM33 dCi 120",2464,Manual,Diesel,88,2.8,3300,5300,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:30 PM
3941,Renault,"Master","SM33 dCi 100 Quickshift",2464,Automatic,Diesel,74,2.8,3300,5300,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3940,Renault,"Master","SM33 dCi 100",2464,Manual,Diesel,74,2.8,3300,5300,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3933,Renault,"Master","SL33 dCi 120 Quickshift",2464,Automatic,Diesel,88,2.8,3300,5300,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:30 PM
3932,Renault,"Master","SL33 dCi 120",2464,Manual,Diesel,88,2.8,3300,5300,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:30 PM
3939,Renault,"Master","SL33 dCi 100 Quickshift",2464,Automatic,Diesel,74,2.8,3300,5300,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3938,Renault,"Master","SL33 dCi 100",2464,Manual,Diesel,74,2.8,3300,5300,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3931,Renault,"Master","SL28 dCi 120 Quickshift",2464,Automatic,Diesel,88,2.8,2800,5300,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:30 PM
3991,Renault,"Master","SL28 dCi 120 Quickshift",2464,Automatic,Diesel,88,2.8,2800,4800,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3930,Renault,"Master","SL28 dCi 120",2464,Manual,Diesel,88,2.8,2800,4800,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:30 PM
3990,Renault,"Master","SL28 dCi 120",2464,Manual,Diesel,88,2.8,2800,4800,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3929,Renault,"Master","SL28 dCi 100 Quickshift",2464,Automatic,Diesel,74,2.8,3300,5300,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:30 PM
3989,Renault,"Master","SL28 dCi 100 Quickshift",2464,Automatic,Diesel,74,2.8,2800,4800,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3928,Renault,"Master","SL28 dCi 100",2464,Manual,Diesel,74,2.8,2800,4800,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:30 PM
3988,Renault,"Master","SL28 dCi 100",2464,Manual,Diesel,74,2.8,2800,4800,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3961,Renault,"Master","MM35 dCi 150 Quickshift",2464,Automatic,Diesel,107,3.3,3500,5500,Large Van,28.8,37.2,33.6,9.8,7.6,8.4,222,4,False,False,True,7/14/2009 3:20:31 PM
3997,Renault,"Master","MM35 dCi 150 Quickshift",2464,Automatic,Diesel,107,2.8,3500,5500,Large Van,28.8,37.2,33.6,9.8,7.6,8.4,222,4,False,False,True,7/14/2009 3:20:31 PM
3960,Renault,"Master","MM35 dCi 150",2464,Manual,Diesel,107,3.3,3500,5500,Large Van,26.4,36.2,31.7,10.7,7.8,8.9,235,4,False,False,True,7/14/2009 3:20:31 PM
3996,Renault,"Master","MM35 dCi 150",2464,Manual,Diesel,107,2.8,3500,5500,Large Van,26.4,36.2,31.7,10.7,7.8,8.9,235,4,False,False,True,7/14/2009 3:20:31 PM
3945,Renault,"Master","MM35 dCi 120 Quickshift",2464,Automatic,Diesel,88,3.3,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3995,Renault,"Master","MM35 dCi 120 Quickshift",2464,Automatic,Diesel,88,2.8,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3944,Renault,"Master","MM35 dCi 120",2464,Manual,Diesel,88,3.3,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3994,Renault,"Master","MM35 dCi 120",2464,Manual,Diesel,88,2.8,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3953,Renault,"Master","MM35 dCi 100 Quickshift",2464,Automatic,Diesel,74,3.3,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3993,Renault,"Master","MM35 dCi 100 Quickshift",2464,Automatic,Diesel,74,2.8,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3952,Renault,"Master","MM35 dCi 100",2464,Manual,Diesel,74,3.3,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3992,Renault,"Master","MM35 dCi 100",2464,Manual,Diesel,74,2.8,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3936,Renault,"Master","MM33 dCi 120",2464,Manual,Diesel,88,3.3,3300,5300,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:30 PM
3937,Renault,"Master","MM33 dCi 100 Quickshift",2464,Automatic,Diesel,74,3.3,3300,5300,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3943,Renault,"Master","MM33 dCi 100 Quickshift",2464,Automatic,Diesel,74,3.3,3300,5300,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3942,Renault,"Master","MM33 dCi 100",2464,Manual,Diesel,74,3.3,3300,5300,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3962,Renault,"Master","MH35dCi 150",2464,Manual,Diesel,107,3.3,3500,5500,Large Van,26.4,36.2,31.7,10.7,7.8,8.9,235,4,False,False,True,7/14/2009 3:20:31 PM
3963,Renault,"Master","MH35 dCi 150 Quickshift",2464,Automatic,Diesel,107,3.3,3500,5500,Large Van,28.8,37.2,33.6,9.8,7.6,8.4,222,4,False,False,True,7/14/2009 3:20:31 PM
3947,Renault,"Master","MH35 dCi 120 Quickshift",2464,Automatic,Diesel,88,3.3,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3946,Renault,"Master","MH35 dCi 120",2464,Manual,Diesel,88,3.3,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3955,Renault,"Master","MH35 dCi 100 Quickshift",2464,Automatic,Diesel,74,3.3,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3954,Renault,"Master","MH35 dCi 100",2464,Manual,Diesel,74,3.3,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3965,Renault,"Master","LM35 dCi 150 Quickshift",2464,Automatic,Diesel,107,3.8,3500,5500,Large Van,28.8,37.2,33.6,9.8,7.6,8.4,222,4,False,False,True,7/14/2009 3:20:31 PM
3964,Renault,"Master","LM35 dCi 150",2464,Manual,Diesel,107,3.8,3500,5500,Large Van,26.4,36.2,31.7,10.7,7.8,8.9,235,4,False,False,True,7/14/2009 3:20:31 PM
3949,Renault,"Master","LM35 dCi 120 Quickshift",2464,Automatic,Diesel,88,3.8,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3948,Renault,"Master","LM35 dCi 120",2464,Manual,Diesel,88,3.8,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3957,Renault,"Master","LM35 dCi 100 Quickshift",2464,Automatic,Diesel,74,3.8,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3956,Renault,"Master","LM35 dCi 100",2464,Manual,Diesel,74,3.8,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3967,Renault,"Master","LH35 dCi 150 Quickshift",2464,Automatic,Diesel,107,3.8,3500,5500,Large Van,28.8,37.2,33.6,9.8,7.6,8.4,222,4,False,False,True,7/14/2009 3:20:31 PM
3966,Renault,"Master","LH35 dCi 150",2464,Manual,Diesel,107,3.8,3500,5500,Large Van,26.4,36.2,31.7,10.7,7.8,8.9,235,4,False,False,True,7/14/2009 3:20:31 PM
3950,Renault,"Master","LH35 dCi 120",2464,Manual,Diesel,88,3.8,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3951,Renault,"Master","LH35 dCi 100 Quickshift",2464,Automatic,Diesel,74,3.8,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3959,Renault,"Master","LH35 dCi 100 Quickshift",2464,Automatic,Diesel,74,3.8,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3958,Renault,"Master","LH35 dCi 100",2464,Manual,Diesel,74,3.8,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3981,Renault,"Master","DCLL35 dCi 150 Quickshift",2464,Automatic,Diesel,107,3.8,3500,5500,Pickup,28.8,37.2,33.6,9.8,7.6,8.4,222,4,False,False,True,7/14/2009 3:20:31 PM
3980,Renault,"Master","DCLL35 dCi 150",2464,Manual,Diesel,107,3.8,3500,5500,Pickup,26.4,36.2,31.7,10.7,7.8,8.9,235,4,False,False,True,7/14/2009 3:20:31 PM
3982,Renault,"Master","DCLL35 dCi 120",2464,Manual,Diesel,88,3.3,3500,5500,Pickup,25.7,36.2,31.4,11.0,7.8,9.0,328,4,False,False,True,7/14/2009 3:20:31 PM
3983,Renault,"Master","DCLL35 dCi 120",2464,Manual,Diesel,88,3.8,3500,5500,Pickup,25.7,36.2,31.4,11.0,7.8,9.0,328,4,False,False,True,7/14/2009 3:20:31 PM
3979,Renault,"Master","DCLL35 dCi 100 Quickshift",2464,Automatic,Diesel,74,3.8,3500,5500,Pickup,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3978,Renault,"Master","DCLL35 dCi 100",2464,Manual,Diesel,74,3.8,3500,5500,Pickup,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3969,Renault,"Master","CCML35 dCi 120 Quickshift",2464,Automatic,Diesel,88,3.3,3500,5500,Pickup,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3968,Renault,"Master","CCML35 dCi 120",2464,Manual,Diesel,88,3.3,3500,5500,Pickup,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3973,Renault,"Master","CCML35 dCi 100 Quickshift",2464,Automatic,Diesel,74,3.3,3500,5500,Pickup,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3972,Renault,"Master","CCML35 dCi 100",2464,Manual,Diesel,74,3.3,3500,5500,Pickup,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3977,Renault,"Master","CCLL35 dCi 150 Quickshift",2464,Automatic,Diesel,107,3.8,3500,5500,Pickup,28.8,37.2,33.6,9.8,7.6,8.4,222,4,False,False,True,7/14/2009 3:20:31 PM
3976,Renault,"Master","CCLL35 dCi 150",2464,Manual,Diesel,107,3.8,3500,5500,Pickup,26.4,36.2,31.7,10.7,7.8,8.9,235,4,False,False,True,7/14/2009 3:20:31 PM
3971,Renault,"Master","CCLL35 dCi 120 Quickshift",2464,Automatic,Diesel,88,3.8,3500,5500,Pickup,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3987,Renault,"Master","CCLL35 dCi 120 20m Quickshift",2464,Automatic,Diesel,88,3.8,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3986,Renault,"Master","CCLL35 dCi 120 18m",2464,Manual,Diesel,88,3.8,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3970,Renault,"Master","CCLL35 dCi 120",2464,Manual,Diesel,88,3.8,3500,5500,Pickup,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3975,Renault,"Master","CCLL35 dCi 100 Quickshift",2464,Automatic,Diesel,74,3.8,3500,5500,Pickup,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3985,Renault,"Master","CCLL35 dCi 100 20m Quickshift",2464,Automatic,Diesel,74,3.8,3500,5500,Large Van,29.7,35.3,33.2,9.5,8.0,8.5,225,4,False,False,True,7/14/2009 3:20:31 PM
3984,Renault,"Master","CCLL35 dCi 100 18m",2464,Manual,Diesel,74,3.8,3500,5500,Large Van,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
3974,Renault,"Master","CCLL35 dCi 100",2464,Manual,Diesel,74,3.8,3500,5500,Pickup,26.4,36.2,32.1,10.7,7.8,8.8,232,4,False,False,True,7/14/2009 3:20:31 PM
5940,Renault,"Master","3500 L3H3 2.3CDTi (150PS) QuickShift",2298,Automatic,Diesel,110,3.7,3500,6000,Large Van,30.4,35.8,33.6,9.3,7.9,8.4,222,5,False,False,True,12/3/2014 8:56:46 AM
5946,Renault,"Master","3500 L3H3 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.7,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/3/2014 8:56:46 AM
5925,Renault,"Master","3500 L3H3 2.3CDTi (125PS) QuickShift",2298,Automatic,Diesel,92,3.7,3500,6000,Large Van,33.6,37.2,35.8,8.4,7.6,7.9,206,5,False,False,True,12/3/2014 8:56:46 AM
5934,Renault,"Master","3500 L3H3 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:46 AM
5933,Renault,"Master","3500 L3H3 2.3CDTi (100PS)",2298,Manual,Diesel,81,3.7,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:46 AM
5939,Renault,"Master","3500 L3H2 2.3CDTi (150PS) QuickShift",2298,Automatic,Diesel,110,3.7,3500,6000,Large Van,30.4,35.8,36.6,9.3,7.9,8.4,222,5,False,False,True,12/3/2014 8:56:46 AM
5948,Renault,"Master","3500 L3H2 2.3CDTi (150PS) Doublecab QuickShift",2298,Automatic,Diesel,110,2.8,3500,6000,Large Van,29.4,35.8,33.2,9.6,7.9,8.5,226,5,False,False,True,12/3/2014 8:56:46 AM
5964,Renault,"Master","3500 L3H2 2.3CDTi (150PS) Doublecab QuickShift",2298,Automatic,Diesel,110,2.8,3500,6000,Large Van,29.4,35.8,33.2,9.6,7.9,8.5,226,5,False,False,True,12/3/2014 8:56:47 AM
5949,Renault,"Master","3500 L3H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,110,2.8,3500,6000,Large Van,27.7,36.2,32.5,10.2,7.8,8.7,227,5,False,False,True,12/3/2014 8:56:46 AM
5963,Renault,"Master","3500 L3H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,110,2.8,3500,6000,Large Van,27.7,36.2,32.5,10.2,7.8,8.7,227,5,False,False,True,12/3/2014 8:56:47 AM
5966,Renault,"Master","3500 L3H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,110,2.8,3500,6000,Large Van,26.2,32.5,29.7,10.8,8.7,9.5,248,5,False,False,True,12/3/2014 8:56:47 AM
5945,Renault,"Master","3500 L3H2 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.7,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/3/2014 8:56:46 AM
5924,Renault,"Master","3500 L3H2 2.3CDTi (125PS) QuickShift",2298,Automatic,Diesel,92,3.7,3500,6000,Large Van,33.6,37.2,35.8,8.4,7.6,7.9,206,5,False,False,True,12/3/2014 8:56:46 AM
5908,Renault,"Master","3500 L3H2 2.3CDTi (125PS) ecoFLEX",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/3/2014 8:56:46 AM
5974,Renault,"Master","3500 L3H2 2.3CDTi (125PS) ecoFLEX",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/3/2014 8:56:47 AM
5936,Renault,"Master","3500 L3H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.8,3500,6000,Large Van,30.1,38.7,35.3,9.4,7.3,8.0,211,5,False,False,True,12/3/2014 8:56:46 AM
5962,Renault,"Master","3500 L3H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.8,3500,6000,Large Van,30.1,38.7,35.3,9.4,7.3,8.0,211,5,False,False,True,12/3/2014 8:56:47 AM
5965,Renault,"Master","3500 L3H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.8,3500,6000,Large Van,26.2,32.5,29.7,10.8,8.7,9.5,248,5,False,False,True,12/3/2014 8:56:47 AM
5932,Renault,"Master","3500 L3H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:46 AM
5907,Renault,"Master","3500 L3H2 2.3CDTi (100PS) ecoFLEX",2298,Manual,Diesel,81,3.7,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/3/2014 8:56:46 AM
5973,Renault,"Master","3500 L3H2 2.3CDTi (100PS) ecoFLEX",2298,Manual,Diesel,81,3.7,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/3/2014 8:56:47 AM
5931,Renault,"Master","3500 L3H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,3.7,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:46 AM
5938,Renault,"Master","3500 L2H3 2.3CDTi (150PS) QuickShift",2298,Manual,Diesel,110,3.1,3500,6000,Large Van,30.4,35.8,33.6,9.3,7.9,8.4,222,5,False,False,True,12/3/2014 8:56:46 AM
5944,Renault,"Master","3500 L2H3 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.1,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/3/2014 8:56:46 AM
5923,Renault,"Master","3500 L2H3 2.3CDTi (125PS) QuickShift",2298,Automatic,Diesel,92,3.1,3500,6000,Large Van,33.6,37.2,35.6,8.4,7.6,7.9,206,5,False,False,True,12/3/2014 8:56:46 AM
5930,Renault,"Master","3500 L2H3 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.1,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:46 AM
5929,Renault,"Master","3500 L2H3 2.3CDTi (100PS)",2298,Manual,Diesel,81,3.1,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:46 AM
5937,Renault,"Master","3500 L2H2 2.3CDTi (150PS) QuickShift",2298,Automatic,Diesel,110,3.1,3500,6000,Large Van,30.4,35.8,33.6,9.3,7.9,8.4,222,5,False,False,True,12/3/2014 8:56:46 AM
5941,Renault,"Master","3500 L2H2 2.3CDTi (150PS) Doublecab Quickshift",2298,Automatic,Diesel,110,2.2,3500,6000,Large Van,30.4,35.8,33.6,9.3,7.9,8.4,222,5,False,False,True,12/3/2014 8:56:46 AM
5961,Renault,"Master","3500 L2H2 2.3CDTi (150PS) Doublecab QuickShift",2298,Automatic,Diesel,110,2.2,3500,6000,Large Van,30.4,35.8,33.6,9.3,7.9,8.4,222,5,False,False,True,12/3/2014 8:56:47 AM
5947,Renault,"Master","3500 L2H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,110,2.2,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/3/2014 8:56:46 AM
5960,Renault,"Master","3500 L2H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,110,2.2,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/3/2014 8:56:47 AM
5943,Renault,"Master","3500 L2H2 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.1,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/3/2014 8:56:46 AM
5922,Renault,"Master","3500 L2H2 2.3CDTi (125PS) Quicksift",2298,Automatic,Diesel,92,3.1,3500,6000,Large Van,33.6,37.2,35.8,8.4,7.6,7.9,206,5,False,False,True,12/3/2014 8:56:46 AM
5906,Renault,"Master","3500 L2H2 2.3CDTi (125PS) ecoFLEX",2298,Manual,Diesel,92,3.1,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/3/2014 8:56:46 AM
5972,Renault,"Master","3500 L2H2 2.3CDTi (125PS) ecoFLEX",2298,Manual,Diesel,92,3.1,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/3/2014 8:56:47 AM
5935,Renault,"Master","3500 L2H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.2,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:46 AM
5959,Renault,"Master","3500 L2H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.2,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:47 AM
5928,Renault,"Master","3500 L2H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.1,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:46 AM
5905,Renault,"Master","3500 L2H2 2.3CDTi (100PS) ecoFLEX",2298,Manual,Diesel,81,3.1,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/3/2014 8:56:46 AM
5971,Renault,"Master","3500 L2H2 2.3CDTi (100PS) ecoFLEX",2298,Manual,Diesel,81,3.1,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/3/2014 8:56:47 AM
5927,Renault,"Master","3500 L2H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,3.1,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:46 AM
5920,Renault,"Master","3500 L1H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,3500,6000,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5919,Renault,"Master","3500 L1H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,3500,6000,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5909,Renault,"Master","3500 L1H1 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,3500,6000,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5914,Renault,"Master","3500 L1H1 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,3500,6000,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5970,Renault,"Master","3500 HD L4H3 2.3CDTi (150PS) QuickShift",2298,Automatic,Diesel,110,4.4,3500,6000,Large Van,25.4,30.7,28.5,11.1,9.2,9.8,259,5,False,False,True,12/3/2014 8:56:47 AM
